"","Naive_Kaech_Kaech","Naive_Kaech_Chung","Naive_Mackay_Chung","Naive_MilnerAug_Chung","Naive_Renkema_Chung","Naive_Scott_Scott","MP_Kaech_Chung","MP_Kaech_Kaech","MP_Kaech_Scott","MP_MilnerAug_Kaech","MP_MilnerAug_Scott","MP_MilnerAug_Chung","TE_Kaech_Chung","TE_Kaech_Kaech","TE_Kaech_Scott","TE_MilnerAug_Kaech","TE_MilnerAug_Scott","TE_MilnerAug_Chung","TCM_Mackay_Chung","TCM_MilnerAug_Chung","TCM_Renkema_Chung","TEM_Mackay_Chung","TEM_MilnerAug_Chung","TEM_Renkema_Chung","TRM.IEL_Milner17_Milner17","TRM.IEL_MilnerApr_Chung","TRM.IEL_MilnerApr_Milner17","TRM.IEL_Milner17_Chung","TRM.liver_Mackay_Chung","TexProg1_Beltra_Beltra","TexProg2_Beltra_Beltra","TexProg_Beltra_Chung","TexProg_Hudson_Chung","TexProg_Hudson_Beltra","TexInt_Beltra_Beltra","TexInt_Beltra_Chung","TexInt_Hudson_Chung","TexInt_Hudson_Beltra","TexTerm_Beltra_Beltra","TexTerm_Beltra_Chung","TexTerm_Hudson_Chung","TexTerm_Hudson_Beltra"
"Rest",16.51,16.51,5.47,8.03,4.09,10.58,28.48,28.48,28.48,6.39,6.39,6.39,26.33,26.33,26.33,6.14,6.14,6.14,12.29,5.25,0,16.04,5.51,2.8,6.45,9.05,9.05,6.45,20.15,17.33,24.45,17.33,25.02,25.02,15.06,15.06,14.25,14.25,24.59,24.59,18.49,18.49
"Tfe3",19.47,19.47,10.53,9.15,0,13.24,27.78,27.78,27.78,4.28,4.28,4.28,30.06,30.06,30.06,8.16,8.16,8.16,16.3,3.89,2.77,19.8,5.6,0,10.88,8.15,8.15,10.88,17.6,32.95,12.96,32.95,30.08,30.08,9.44,9.44,20.21,20.21,15.2,15.2,24.62,24.62
"Atf3",0,0,0.19,0,0,0,0.63,0.63,0.63,0,0,0,0.08,0.08,0.08,0,0,0,0.57,0,0,0.33,0,0,1.91,7.17,7.17,1.91,0.61,0.29,0,0.29,0,0,0.29,0.29,0.27,0.27,0,0,0.12,0.12
"Ppara",0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcf12",71.74,71.74,42.25,22.51,31.27,25.08,54.82,54.82,54.82,17.95,17.95,17.95,44.61,44.61,44.61,8.53,8.53,8.53,48.21,5.48,9.57,44.27,6.63,2.37,17.21,8.74,8.74,17.21,66.71,21.09,33.73,21.09,56.4,56.4,27.32,27.32,23.2,23.2,24.07,24.07,17.64,17.64
"Meox2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xbp1",48.11,48.11,20.98,14.43,0,64.5,53.61,53.61,53.61,32.96,32.96,32.96,50.1,50.1,50.1,57.97,57.97,57.97,52.68,15.64,9.56,67.81,15.13,20.17,56.33,53.15,53.15,56.33,67.83,106.29,129.15,106.29,111.83,111.83,78.55,78.55,83.97,83.97,100.11,100.11,87.97,87.97
"Hes7",0,0,0,0,0,0.07,0.32,0.32,0.32,0,0,0,0.65,0.65,0.65,0,0,0,0.12,0,0,0.23,0,0,0,0.12,0.12,0,0.15,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0.25
"Ikzf3",64.65,64.65,49.13,17.07,13.06,22.02,354.13,354.13,354.13,87.42,87.42,87.42,693.95,693.95,693.95,154.88,154.88,154.88,216.36,32.73,19.77,390.02,70.3,27.14,93.96,143.35,143.35,93.96,419.68,260.93,333.65,260.93,347.75,347.75,400.06,400.06,348.09,348.09,488.97,488.97,352.97,352.97
"Creb1",73.14,73.14,29.18,22.62,15.12,33.56,72.7,72.7,72.7,28.62,28.62,28.62,72.88,72.88,72.88,30.52,30.52,30.52,65.44,12.14,29.36,79.42,12.04,11.01,32.63,25.7,25.7,32.63,84.82,24.81,66.25,24.81,61.17,61.17,40.96,40.96,54.62,54.62,67.72,67.72,55.68,55.68
"Sox5",0.53,0.53,0.06,0.56,0,0.72,0.84,0.84,0.84,0.04,0.04,0.04,1.26,1.26,1.26,0.35,0.35,0.35,0.3,0,0,1.32,0.84,0,0,0,0,0,0.11,1.95,0.78,1.95,3.3,3.3,0.94,0.94,0.42,0.42,1.3,1.3,0,0
"Zfp692",4.13,4.13,2.89,14.97,0,3.96,20.37,20.37,20.37,11.98,11.98,11.98,15.01,15.01,15.01,6.69,6.69,6.69,30.35,14.37,4.56,34.45,18.62,5.66,13.24,15.87,15.87,13.24,37.26,2.66,7.13,2.66,20.45,20.45,2.79,2.79,16.68,16.68,5.06,5.06,16.08,16.08
"Nhlh1",0,0,0,0,0,0,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hif1a",46.43,46.43,31.1,21.57,4.56,74.18,96.18,96.18,96.18,41.75,41.75,41.75,68.71,68.71,68.71,39.93,39.93,39.93,48.97,8.39,1.82,49.4,10.33,8.33,39.68,14.69,14.69,39.68,66.14,135.17,163.55,135.17,176.2,176.2,73.43,73.43,107.32,107.32,94.65,94.65,96.78,96.78
"Nr1h2",102.25,102.25,50.72,55.52,14.99,84.43,152.49,152.49,152.49,107.83,107.83,107.83,153.08,153.08,153.08,73.71,73.71,73.71,137.02,48.34,168.62,168.81,49.47,85.02,86.68,70.77,70.77,86.68,123.33,88.36,118.01,88.36,113.34,113.34,116.43,116.43,135.22,135.22,124.43,124.43,118.21,118.21
"Hinfp",5.83,5.83,4.19,5.53,3.62,6.33,14.16,14.16,14.16,5.6,5.6,5.6,13.9,13.9,13.9,6.23,6.23,6.23,16.38,5.28,0,20.57,1.99,0,5.84,7.09,7.09,5.84,19.44,12.96,17.74,12.96,16.2,16.2,11.81,11.81,18.57,18.57,23.17,23.17,18.06,18.06
"Zkscan5",4.75,4.75,3.41,8.72,0,6.49,3.92,3.92,3.92,3.47,3.47,3.47,4.88,4.88,4.88,2.95,2.95,2.95,7.38,2.23,0,7.73,1.14,0,4.33,2.27,2.27,4.33,9.09,3.4,2.92,3.4,5.23,5.23,3.44,3.44,7.16,7.16,7.07,7.07,5.76,5.76
"Ehf",0,0,0.07,0,0,0,0,0,0,0.27,0.27,0.27,0,0,0,0.08,0.08,0.08,0.18,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ovol1",0,0,0.08,0.17,0,0,0,0,0,0.41,0.41,0.41,0.1,0.1,0.1,0.3,0.3,0.3,0.22,0,2.81,0.39,0,0,0.51,0.07,0.07,0.51,0.25,0.18,0.25,0.18,0.23,0.23,0.19,0.19,0.21,0.21,0.18,0.18,0.23,0.23
"Nrf1",30.13,30.13,22.32,27.73,0,59.69,41.12,41.12,41.12,41.68,41.68,41.68,45.85,45.85,45.85,51.69,51.69,51.69,32.24,23.34,0,45.47,33.01,0,46.12,36.39,36.39,46.12,39.72,66.56,96.51,66.56,76.61,76.61,78.3,78.3,100.96,100.96,144.36,144.36,78.43,78.43
"Cebpe",9.73,9.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0
"Hoxa9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp128",3.14,3.14,1.06,0.99,0,1.72,1.48,1.48,1.48,0.19,0.19,0.19,1.83,1.83,1.83,0.12,0.12,0.12,1.54,1.14,0,2.42,0.12,0,1,0.42,0.42,1,2.4,2.2,3.64,2.2,5.72,5.72,2.86,2.86,3.07,3.07,1.93,1.93,2.95,2.95
"Esr1",5.06,5.06,0.59,1.42,1.66,0.55,1.19,1.19,1.19,1.74,1.74,1.74,0.6,0.6,0.6,0.52,0.52,0.52,0.67,0,0,0.48,0.04,0,0,0.35,0.35,0,0.57,1.18,0,1.18,0.92,0.92,0,0,0.55,0.55,0.18,0.18,0.29,0.29
"Zik1",2.43,2.43,0.52,1.12,0,1.25,1.19,1.19,1.19,0.54,0.54,0.54,1.22,1.22,1.22,0.6,0.6,0.6,2.25,0.1,0,2.12,0.13,0,1.13,0.1,0.1,1.13,4.41,0.23,1.98,0.23,1.59,1.59,0.99,0.99,1.86,1.86,0.71,0.71,1.9,1.9
"E2f8",0.87,0.87,0.24,0,0,0.32,3.19,3.19,3.19,2.49,2.49,2.49,6.44,6.44,6.44,5.61,5.61,5.61,0.93,0,0,1.56,0,0,4.15,0.12,0.12,4.15,3.85,2.84,13.34,2.84,0.12,0.12,6.24,6.24,23.23,23.23,0.58,0.58,4.29,4.29
"Hand2",0.91,0.91,0,0,0,0,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfdp1",23.27,23.27,18.69,12.32,0,32.75,44.89,44.89,44.89,19.76,19.76,19.76,39.22,39.22,39.22,30.38,30.38,30.38,36.12,13.01,0,33.51,5.05,0,21.87,15.42,15.42,21.87,61.87,118.3,173.14,118.3,89.54,89.54,59.88,59.88,164.85,164.85,94.73,94.73,105.33,105.33
"Lin28b",0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp263",32.11,32.11,17.37,86,3.45,65.7,41.61,41.61,41.61,52.69,52.69,52.69,37.6,37.6,37.6,52.53,52.53,52.53,42.55,18.78,0,51.34,19.27,2.36,29.42,18.73,18.73,29.42,48.53,35.47,41.88,35.47,64.45,64.45,36.34,36.34,45.15,45.15,48.37,48.37,69.04,69.04
"Sp8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02
"Zfp281",27.62,27.62,15.19,35.35,0,25.91,24.18,24.18,24.18,7.24,7.24,7.24,20.41,20.41,20.41,7.42,7.42,7.42,18.01,3.21,6.42,20.43,2.94,3.98,10.73,2.29,2.29,10.73,23.56,16.82,17.84,16.82,20.58,20.58,14.2,14.2,16.04,16.04,16.55,16.55,20.03,20.03
"Foxk1",50.15,50.15,29.79,3.36,3.8,1.23,47.74,47.74,47.74,2.55,2.55,2.55,47.37,47.37,47.37,2.41,2.41,2.41,31.58,1.01,4.2,38.4,2.18,5.86,1.42,1.41,1.41,1.42,26.76,1.27,3.84,1.27,3.28,3.28,2.08,2.08,3.81,3.81,1.92,1.92,2.63,2.63
"Nr5a1",0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0,0,0,0,0,0,0,0.18,0.18,0,0,0,0,0,0
"Alx4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.08,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0,0,0,0
"Tgif1",40.02,40.02,23.87,30.13,4.54,37.99,27.01,27.01,27.01,18.82,18.82,18.82,23.14,23.14,23.14,9.48,9.48,9.48,33.19,10.71,0,35.05,16.35,12.41,234.44,149.5,149.5,234.44,22.37,22.42,26.25,22.42,52.93,52.93,18.72,18.72,24.71,24.71,17.57,17.57,33.52,33.52
"Zbtb45",17.84,17.84,9.62,5.38,0,11.75,21.95,21.95,21.95,2.08,2.08,2.08,24.61,24.61,24.61,3.98,3.98,3.98,13.55,1.37,0,17.37,2.13,0,1.27,1.71,1.71,1.27,13.61,15.64,25.89,15.64,29.72,29.72,17.35,17.35,28.24,28.24,22.17,22.17,24.89,24.89
"Zscan20",4.05,4.05,1.99,3.76,0,3.11,9.93,9.93,9.93,2.79,2.79,2.79,7.81,7.81,7.81,1.74,1.74,1.74,7.11,3.99,0,9.75,1.99,0,3.99,3.01,3.01,3.99,11.97,3.46,5.9,3.46,11.33,11.33,4.66,4.66,9.09,9.09,13.28,13.28,11.17,11.17
"Zfp300",0,0,0.63,0.3,0,1.49,1.47,1.47,1.47,2.01,2.01,2.01,1.75,1.75,1.75,1.38,1.38,1.38,2.34,0.05,0,3.17,0.53,0,0.2,0.86,0.86,0.2,2.46,1.28,2.07,1.28,3.15,3.15,0.78,0.78,1.88,1.88,1.38,1.38,2.95,2.95
"Hbp1",37.44,37.44,35.51,69.51,126.33,193.55,50.67,50.67,50.67,49.33,49.33,49.33,58.3,58.3,58.3,45.2,45.2,45.2,77.55,15.56,184.68,97.07,19.77,115.12,64.97,26.51,26.51,64.97,84.29,88.13,97.28,88.13,109.3,109.3,121.75,121.75,57.19,57.19,146.38,146.38,89.96,89.96
"Pknox1",66.47,66.47,26.12,33.5,5.88,72.75,40.53,40.53,40.53,22.32,22.32,22.32,37.98,37.98,37.98,27.13,27.13,27.13,31.21,10.92,4.58,35.28,10.91,17.03,30.97,11.69,11.69,30.97,34.98,24.77,65.96,24.77,45.18,45.18,40.14,40.14,43.73,43.73,56.08,56.08,36.97,36.97
"Foxn2",30.49,30.49,20.24,22.72,6.7,30.66,44.87,44.87,44.87,16.83,16.83,16.83,38.23,38.23,38.23,14.45,14.45,14.45,37.11,8.32,18.53,38.93,10.29,0,13.61,13.64,13.64,13.61,40.14,2.76,9.99,2.76,10.07,10.07,10.87,10.87,11.86,11.86,8.01,8.01,11.08,11.08
"Klf8",1.51,1.51,0.38,0.32,0,0.3,2.21,2.21,2.21,1.1,1.1,1.1,0.49,0.49,0.49,0.82,0.82,0.82,2.12,0.04,0,3.49,0.18,0,1.09,0.47,0.47,1.09,2.46,1.02,2.74,1.02,1.16,1.16,1.57,1.57,3.63,3.63,0.93,0.93,3.71,3.71
"Otx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hmg20a",19.28,19.28,27.37,20.26,3.94,35.98,32.76,32.76,32.76,9.04,9.04,9.04,29.3,29.3,29.3,11.14,11.14,11.14,38.83,9.14,6.53,41.46,8.44,4.05,11.54,10.5,10.5,11.54,47.51,27.56,26.75,27.56,37.78,37.78,26.09,26.09,25.56,25.56,38.94,38.94,31.9,31.9
"Tfeb",22.42,22.42,8.08,3.85,0,3.26,24.64,24.64,24.64,3.26,3.26,3.26,26.2,26.2,26.2,3.06,3.06,3.06,14.02,1.06,27.29,19.31,2.69,0,2.01,3.59,3.59,2.01,18.46,14.65,22.94,14.65,29.18,29.18,19.38,19.38,39.28,39.28,29.75,29.75,34.85,34.85
"Cic",146.01,146.01,73.71,7.96,23.22,2.36,114.32,114.32,114.32,7.7,7.7,7.7,139.73,139.73,139.73,8.81,8.81,8.81,102.35,4.29,52.19,139.47,7.98,35.24,13.62,9.57,9.57,13.62,132.54,5.35,14.11,5.35,19.97,19.97,8.82,8.82,18.72,18.72,2.82,2.82,25.55,25.55
"Pbx1",7.42,7.42,0.05,0,0,0.03,0.19,0.19,0.19,0,0,0,0.66,0.66,0.66,0.06,0.06,0.06,0.22,0,0,0.72,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcf7l1",0.92,0.92,0.33,0.63,0,0.51,0.88,0.88,0.88,0.48,0.48,0.48,0.75,0.75,0.75,0.45,0.45,0.45,0.67,0.07,2.67,0.68,0.83,0,0.16,0.56,0.56,0.16,0.88,0.3,0.41,0.3,0.22,0.22,0.53,0.53,1.43,1.43,1.17,1.17,0.75,0.75
"Six3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0.11,0,0.31,0,0,0,0,0,0,0,0,0,0,0
"Stat1",292.22,292.22,466.31,305.5,120.13,539.06,407.76,407.76,407.76,199.74,199.74,199.74,264.79,264.79,264.79,166.6,166.6,166.6,163.45,59.24,56.09,165.57,63.1,97.49,254.99,180.91,180.91,254.99,316.4,1349.04,1156.05,1349.04,926.3,926.3,510.34,510.34,686.85,686.85,1398.78,1398.78,849.98,849.98
"Prox2",4.88,4.88,0.89,2.35,11.08,1.44,0.65,0.65,0.65,0.67,0.67,0.67,0.59,0.59,0.59,0.47,0.47,0.47,2.49,0.29,2.65,2.35,1.03,4.4,0.68,0.2,0.2,0.68,1.78,2.27,1.63,2.27,2.51,2.51,2.35,2.35,1.92,1.92,1.85,1.85,1.46,1.46
"Zfp69",0.89,0.89,0.45,1.47,0,2.34,7.72,7.72,7.72,4.24,4.24,4.24,9.95,9.95,9.95,8.34,8.34,8.34,7.34,2.32,0,9.69,3.98,0,3.62,2.8,2.8,3.62,4.19,4.95,6.93,4.95,6.23,6.23,3.74,3.74,8.04,8.04,5.83,5.83,6.72,6.72
"Zscan4f",0,0,0,0,0,0,0,0,0,0.35,0.35,0.35,0,0,0,0,0,0,0.16,0.1,0,0.15,0.17,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mypop",1.24,1.24,0.76,0.88,74.53,0.69,2.02,2.02,2.02,2.86,2.86,2.86,2.12,2.12,2.12,1.73,1.73,1.73,2.94,3.26,78.22,3.07,3.38,48.12,2.77,2.79,2.79,2.77,1.75,8.44,7.83,8.44,6.35,6.35,4.74,4.74,2.16,2.16,1.15,1.15,3.1,3.1
"Grhl2",0,0,0.04,0,0,0.07,0.3,0.3,0.3,0.65,0.65,0.65,0.33,0.33,0.33,0.16,0.16,0.16,0.23,0,4.44,0.33,0,20.66,0,0.17,0.17,0,0.37,0.14,0,0.14,0.69,0.69,1.16,1.16,0.53,0.53,0,0,0.28,0.28
"Atf2",31.92,31.92,19.75,24.7,12.52,30.39,40.59,40.59,40.59,20.48,20.48,20.48,36.47,36.47,36.47,19.14,19.14,19.14,34.59,3.58,0,48.62,8.36,1.26,22.65,7.82,7.82,22.65,45.95,31.02,41.96,31.02,51.28,51.28,43.95,43.95,39.96,39.96,55.7,55.7,54.82,54.82
"Ahr",2.88,2.88,0.5,0.47,0,0.74,0.52,0.52,0.52,0,0,0,0.22,0.22,0.22,0.2,0.2,0.2,0.57,0,0,0.51,0,0,2.26,1.74,1.74,2.26,1.75,1.69,0.24,1.69,1.4,1.4,0.46,0.46,5.66,5.66,1.98,1.98,18.74,18.74
